title,movieid,year,perf_match,am_href,am_title,am_genres
The Hitchhiker's Guide to the Galaxy,tt0371724,2005,mw0000269615,https://www.allmusic.com/album/the-hitchhikers-guide-to-the-galaxy-original-soundtrack-mw0000269615,The Hitchhiker's Guide to the Galaxy [Original Soundtrack],"Comedy/Spoken, Stage & Screen"
Year of the Gun,tt0103303,1991,mw0000270813,https://www.allmusic.com/album/year-of-the-gun-original-motion-picture-soundtrack-mw0000270813,Year of the Gun [Original Motion Picture Soundtrack],Stage & Screen
The Mambo Kings,tt0104802,1992,mw0000272926,https://www.allmusic.com/album/the-mambo-kings-1992-original-soundtrack-mw0000272926,The Mambo Kings [1992 Original Soundtrack],"Stage & Screen, Jazz"
Quigley Down Under,tt0102744,1990,mw0000273660,https://www.allmusic.com/album/quigley-down-under-mw0000273660,Quigley Down Under,Stage & Screen
The Hand That Rocks the Cradle,tt0104389,1992,mw0000274682,https://www.allmusic.com/album/the-hand-that-rocks-the-cradle-mw0000274682,The Hand That Rocks the Cradle,Stage & Screen
The Handmaid's Tale,tt0099731,1990,mw0000274776,https://www.allmusic.com/album/the-handmaids-tale-original-soundtrack-mw0000274776,The Handmaid's Tale [Original Soundtrack],Stage & Screen
Mississippi Masala,tt0102456,1992,mw0000275392,https://www.allmusic.com/album/mississippi-masala-mw0000275392,Mississippi Masala,Stage & Screen
The Fisher King,tt0101889,1991,mw0000276011,https://www.allmusic.com/album/the-fisher-king-mw0000276011,The Fisher King,Stage & Screen
Billy Bathgate,tt0101453,1991,mw0000276179,https://www.allmusic.com/album/billy-bathgate-mw0000276179,Billy Bathgate,Stage & Screen
Memoirs of an Invisible Man,tt0104850,1992,mw0000276389,https://www.allmusic.com/album/memoirs-of-an-invisible-man-mw0000276389,Memoirs of an Invisible Man,Stage & Screen
Cape Fear,tt0101540,1991,mw0000276871,https://www.allmusic.com/album/cape-fear-1991-original-motion-picture-soundtrack-mw0000276871,Cape Fear [1991] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Aces: Iron Eagle III,tt0103617,1992,mw0000279405,https://www.allmusic.com/album/aces-iron-eagle-iii-mw0000279405,Aces: Iron Eagle III,Stage & Screen
Final Analysis,tt0104265,1992,mw0000279967,https://www.allmusic.com/album/final-analysis-original-motion-picture-soundtrack-mw0000279967,Final Analysis [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Meeting Venus,tt0102428,1991,mw0000286842,https://www.allmusic.com/album/meeting-venus-music-from-theoriginal-soundtrack-mw0000286842,Meeting Venus [Music from theOriginal Soundtrack],"Stage & Screen, Classical"
Dick Tracy,tt0099422,1990,mw0000308441,https://www.allmusic.com/album/dick-tracy-original-score-mw0000308441,Dick Tracy [Original Score],Stage & Screen
Days of Thunder,tt0099371,1990,mw0000308768,https://www.allmusic.com/album/days-of-thunder-music-from-the-motion-picture-mw0000308768,Days of Thunder [Music from the Motion Picture],"Pop/Rock, Stage & Screen"
The Hunt for Red October,tt0099810,1990,mw0000308959,https://www.allmusic.com/album/the-hunt-for-red-october-original-motion-picture-soundtrack-mw0000308959,The Hunt for Red October [Original Motion Picture Soundtrack],Stage & Screen
May Fools,tt0097884,1990,mw0000308970,https://www.allmusic.com/album/may-fools-mw0000308970,May Fools,Stage & Screen
Air America,tt0099005,1990,mw0000309229,https://www.allmusic.com/album/air-america-soundtrack-mw0000309229,Air America [Soundtrack],"Stage & Screen, Pop/Rock"
Men at Work,tt0100135,1990,mw0000309686,https://www.allmusic.com/album/men-at-work-soundtrack-mw0000309686,Men at Work [Soundtrack],"Stage & Screen, Reggae"
Casino Royale,tt0381061,2006,mw0000310090,https://www.allmusic.com/album/casino-royale-1967-original-motion-picture-soundtrack-mw0000310090,Casino Royale [1967] [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Pop/Rock"
Tune in Tomorrow...,tt0100822,1990,mw0000310664,https://www.allmusic.com/album/the-original-soundtrack-from-tune-in-tomorrow-mw0000310664,"The Original Soundtrack from ""Tune in Tomorrow""","Jazz, Stage & Screen"
Desperate Hours,tt0099409,1990,mw0000310680,https://www.allmusic.com/album/desperate-hours-mw0000310680,Desperate Hours,Stage & Screen
Marked for Death,tt0100114,1990,mw0000311001,https://www.allmusic.com/album/marked-for-death-mw0000311001,Marked for Death,Stage & Screen
Home Alone,tt0099785,1990,mw0000311136,https://www.allmusic.com/album/home-alone-original-motion-picture-soundtrack-mw0000311136,Home Alone [Original Motion Picture Soundtrack],"Stage & Screen, Holiday, Classical"
Endless Love,tt2318092,2014,mw0000312650,https://www.allmusic.com/album/endless-love-1981-original-motion-picture-soundtrack-mw0000312650,Endless Love [1981] [Original Motion Picture Soundtrack],Stage & Screen
The Karate Kid,tt1155076,2010,mw0000313331,https://www.allmusic.com/album/the-karate-kid-original-motion-picture-soundtrack-mw0000313331,The Karate Kid [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
The Russia House,tt0100530,1990,mw0000313388,https://www.allmusic.com/album/the-russia-house-mw0000313388,The Russia House,Stage & Screen
Conan the Barbarian,tt0816462,2011,mw0000313739,https://www.allmusic.com/album/conan-the-barbarian-1982-original-motion-picture-soundtrack-mw0000313739,Conan the Barbarian [1982] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Freddy vs. Jason,tt0329101,2003,mw0000313887,https://www.allmusic.com/album/freddy-vs-jason-original-soundtrack-mw0000313887,Freddy vs. Jason [Original Soundtrack],"Stage & Screen, Pop/Rock"
Dark Water,tt0382628,2005,mw0000314021,https://www.allmusic.com/album/dark-water-original-score-mw0000314021,Dark Water [Original Score],"Stage & Screen, Classical"
Open Range,tt0316356,2003,mw0000314574,https://www.allmusic.com/album/open-range-original-motion-picture-soundtrack-mw0000314574,Open Range [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Pop/Rock"
Back to the Future Part III,tt0099088,1990,mw0000315148,https://www.allmusic.com/album/back-to-the-future-part-iii-original-motion-picture-score-mw0000315148,"Back to the Future, Part III [Original Motion Picture Score]","Stage & Screen, Classical"
Gremlins 2: The New Batch,tt0099700,1990,mw0000315182,https://www.allmusic.com/album/gremlins-2-the-new-batch-original-motion-picture-soundtrack-mw0000315182,Gremlins 2: The New Batch [Original Motion Picture Soundtrack],Stage & Screen
Total Recall,tt0100802,1990,mw0000315184,https://www.allmusic.com/album/total-recall-mw0000315184,Total Recall,"Stage & Screen, Classical"
Total Recall,tt1386703,2012,mw0000315184,https://www.allmusic.com/album/total-recall-mw0000315184,Total Recall,"Stage & Screen, Classical"
Navy Seals,tt0100232,1990,mw0000315601,https://www.allmusic.com/album/navy-seals-mw0000315601,Navy Seals,Stage & Screen
Lost in Translation,tt0335266,2003,mw0000316244,https://www.allmusic.com/album/lost-in-translation-mw0000316244,Lost in Translation,"Stage & Screen, Pop/Rock"
The Hot Spot,tt0099797,1990,mw0000316282,https://www.allmusic.com/album/the-hot-spot-original-soundtrack-mw0000316282,The Hot Spot [Original Soundtrack],"Stage & Screen, Jazz, Blues"
The Fighting Temptations,tt0191133,2003,mw0000317194,https://www.allmusic.com/album/the-fighting-temptations-mw0000317194,The Fighting Temptations,"Stage & Screen, R&B, Religious"
Miller's Crossing,tt0100150,1990,mw0000317658,https://www.allmusic.com/album/millers-crossing-original-motion-picture-soundtrack-mw0000317658,Miller's Crossing [Original Motion Picture Soundtrack],Stage & Screen
"Welcome Home, Roxy Carmichael",tt0100911,1990,mw0000317872,https://www.allmusic.com/album/welcome-home-roxy-carmichael-original-motion-picture-soundtrack-mw0000317872,Welcome Home Roxy Carmichael [Original Motion Picture Soundtrack],Stage & Screen
The Sheltering Sky,tt0100594,1990,mw0000318066,https://www.allmusic.com/album/the-sheltering-sky-original-soundtrack-mw0000318066,The Sheltering Sky [Original Soundtrack],Stage & Screen
School of Rock,tt0332379,2003,mw0000318557,https://www.allmusic.com/album/school-of-rock-original-soundtrack-mw0000318557,School of Rock [Original Soundtrack],"Stage & Screen, Pop/Rock"
Matchstick Men,tt0325805,2003,mw0000319127,https://www.allmusic.com/album/matchstick-men-original-score-mw0000319127,Matchstick Men [Original Score],Stage & Screen
Calendar Girls,tt0337909,2004,mw0000321961,https://www.allmusic.com/album/calendar-girls-original-motion-picture-soundtrack-mw0000321961,Calendar Girls [Original Motion Picture Soundtrack],"Stage & Screen, R&B"
Pieces of April,tt0311648,2003,mw0000321967,https://www.allmusic.com/album/pieces-of-april-mw0000321967,Pieces of April,"Stage & Screen, Pop/Rock"
Looney Tunes: Back in Action,tt0318155,2003,mw0000322086,https://www.allmusic.com/album/looney-tunes-back-in-action-original-motion-picture-soundtrack-mw0000322086,Looney Tunes: Back in Action [Original Motion Picture Soundtrack],Stage & Screen
The Lord of the Rings: The Return of the King,tt0167260,2003,mw0000322092,https://www.allmusic.com/album/the-lord-of-the-rings-the-return-of-the-king-original-soundtrack-mw0000322092,The Lord of the Rings: The Return of the King [Original Soundtrack],"Stage & Screen, Classical"
Cold Mountain,tt0159365,2003,mw0000323543,https://www.allmusic.com/album/cold-mountain-mw0000323543,Cold Mountain,"Stage & Screen, Folk"
Dickie Roberts: Former Child Star,tt0325258,2003,mw0000323920,https://www.allmusic.com/album/dickie-roberts-former-child-star-mw0000323920,Dickie Roberts: Former Child Star,"Stage & Screen, Pop/Rock"
House of Sand and Fog,tt0315983,2004,mw0000324246,https://www.allmusic.com/album/house-of-sand-and-fog-original-motion-picture-soundtrack-mw0000324246,House of Sand and Fog [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Veronica Guerin,tt0312549,2003,mw0000324507,https://www.allmusic.com/album/veronica-guerin-original-soundtrack-mw0000324507,Veronica Guerin (Original Soundtrack),"Stage & Screen, Classical"
Teacher's Pet,tt0350194,2004,mw0000324755,https://www.allmusic.com/album/teachers-pet-original-soundtrack-mw0000324755,Teacher's Pet (Original Soundtrack),"Stage & Screen, Classical, Children's"
Big Fish,tt0319061,2004,mw0000325074,https://www.allmusic.com/album/big-fish-original-motion-picture-soundtrack-mw0000325074,Big Fish [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Brother Bear,tt0328880,2003,mw0000326307,https://www.allmusic.com/album/brother-bear-mw0000326307,Brother Bear,"Stage & Screen, Children's"
Love Actually,tt0314331,2003,mw0000326557,https://www.allmusic.com/album/love-actually-original-soundtrack-mw0000326557,Love Actually [Original Soundtrack],"Stage & Screen, Pop/Rock, Holiday"
Barbershop 2: Back in Business,tt0337579,2004,mw0000326737,https://www.allmusic.com/album/barbershop-2-back-in-business-mw0000326737,Barbershop 2: Back in Business,"Stage & Screen, R&B, Rap"
Girl with a Pearl Earring,tt0335119,2004,mw0000327158,https://www.allmusic.com/album/girl-with-a-pearl-earring-music-from-the-motion-picture-mw0000327158,Girl with a Pearl Earring [Music from the Motion Picture],"Stage & Screen, Classical"
The Last Samurai,tt0325710,2003,mw0000328630,https://www.allmusic.com/album/the-last-samurai-original-motion-picture-soundtrack-mw0000328630,The Last Samurai [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Home on the Range,tt0299172,2004,mw0000328657,https://www.allmusic.com/album/home-on-the-range-mw0000328657,Home on the Range,"Stage & Screen, Country, Children's"
Kill Bill: Vol. 2,tt0378194,2004,mw0000329330,https://www.allmusic.com/album/kill-bill-vol-2-original-soundtrack-mw0000329330,"Kill Bill, Vol. 2 [Original Soundtrack]","Stage & Screen, Pop/Rock"
Ella Enchanted,tt0327679,2004,mw0000329515,https://www.allmusic.com/album/ella-enchanted-original-soundtrack-mw0000329515,Ella Enchanted [Original Soundtrack],"Stage & Screen, Pop/Rock"
Starsky & Hutch,tt0335438,2004,mw0000329584,https://www.allmusic.com/album/starsky-hutch-mw0000329584,Starsky & Hutch,"Stage & Screen, Pop/Rock, R&B"
Good Bye Lenin!,tt0301357,2004,mw0000329731,https://www.allmusic.com/album/good-bye-lenin%21-original-soundtrack-mw0000329731,Good Bye Lenin! [Original Soundtrack],Stage & Screen
Mona Lisa Smile,tt0304415,2003,mw0000329963,https://www.allmusic.com/album/mona-lisa-smile-mw0000329963,Mona Lisa Smile,Stage & Screen
Van Helsing,tt0338526,2004,mw0000330123,https://www.allmusic.com/album/van-helsing-original-motion-picture-soundtrack-mw0000330123,Van Helsing [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Laws of Attraction,tt0323033,2004,mw0000331779,https://www.allmusic.com/album/laws-of-attraction-original-motion-picture-soundtrack-mw0000331779,Laws of Attraction [Original Motion Picture Soundtrack],Stage & Screen
Connie and Carla,tt0345074,2004,mw0000332257,https://www.allmusic.com/album/connie-and-carla-mw0000332257,Connie and Carla,Stage & Screen
Coffee and Cigarettes,tt0379217,2004,mw0000332806,https://www.allmusic.com/album/coffee-and-cigarettes-mw0000332806,Coffee and Cigarettes,Stage & Screen
Dirty Dancing: Havana Nights,tt0338096,2004,mw0000333182,https://www.allmusic.com/album/dirty-dancing-havana-nights-original-motion-picture-soundtrack-mw0000333182,Dirty Dancing: Havana Nights [Original Motion Picture Soundtrack],"Stage & Screen, Latin, Pop/Rock"
Confessions of a Teenage Drama Queen,tt0361467,2004,mw0000335133,https://www.allmusic.com/album/confessions-of-a-teenage-drama-queen-original-soundtrack-mw0000335133,Confessions of a Teenage Drama Queen [Original Soundtrack],Stage & Screen
The Prince and Me,tt0337697,2004,mw0000335494,https://www.allmusic.com/album/the-prince-and-me-mw0000335494,The Prince and Me,"Stage & Screen, Pop/Rock"
Johnson Family Vacation,tt0359517,2004,mw0000335600,https://www.allmusic.com/album/johnson-family-vacation-mw0000335600,Johnson Family Vacation,"Stage & Screen, R&B, Rap"
Harold & Kumar Go to White Castle,tt0366551,2004,mw0000343146,https://www.allmusic.com/album/harold-kumar-go-to-white-castle-mw0000343146,Harold & Kumar Go to White Castle,"Stage & Screen, Pop/Rock, R&B"
Curious George,tt0381971,2006,mw0000344332,https://www.allmusic.com/album/sing-a-longs-and-lullabies-for-the-film-curious-george-mw0000344332,Sing-A-Longs and Lullabies for the Film Curious George,"Pop/Rock, Stage & Screen"
Kinky Boots,tt0434124,2006,mw0000344383,https://www.allmusic.com/album/kinky-boots-original-soundtrack-mw0000344383,Kinky Boots [Original Soundtrack],Stage & Screen
The Sisterhood of the Traveling Pants,tt0403508,2005,mw0000344640,https://www.allmusic.com/album/the-sisterhood-of-the-traveling-pants-original-soundtrack-mw0000344640,The Sisterhood of the Traveling Pants [Original Soundtrack],"Stage & Screen, Pop/Rock"
Fun with Dick and Jane,tt0369441,2005,mw0000344835,https://www.allmusic.com/album/fun-with-dick-jane-original-motion-picture-soundtrack-mw0000344835,Fun with Dick & Jane [Original Motion Picture Soundtrack],Stage & Screen
Herbie Fully Loaded,tt0400497,2005,mw0000346156,https://www.allmusic.com/album/herbie-fully-loaded-original-soundtrack-mw0000346156,Herbie: Fully Loaded [Original Soundtrack],"Stage & Screen, Pop/Rock"
End of the Spear,tt0399862,2006,mw0000346465,https://www.allmusic.com/album/end-of-the-spear-original-motion-picture-soundtrack-mw0000346465,End of the Spear [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Three Burials of Melquiades Estrada,tt0419294,2006,mw0000346805,https://www.allmusic.com/album/the-three-burials-of-melquiades-estrada-original-soundtrack-mw0000346805,The Three Burials of Melquiades Estrada [Original Soundtrack],"Stage & Screen, Classical"
Me and You and Everyone We Know,tt0415978,2005,mw0000347085,https://www.allmusic.com/album/me-and-you-and-everyone-we-know-original-score-mw0000347085,Me and You and Everyone We Know [Original Score],Stage & Screen
Mrs Henderson Presents,tt0413015,2006,mw0000347473,https://www.allmusic.com/album/mrs-henderson-presents-original-motion-picture-soundtrack-mw0000347473,Mrs. Henderson Presents [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Shaggy Dog,tt0393735,2006,mw0000347947,https://www.allmusic.com/album/the-shaggy-dog-original-soundtrack-mw0000347947,The Shaggy Dog [Original Soundtrack],"Stage & Screen, Classical"
Harry Potter and the Goblet of Fire,tt0330373,2005,mw0000349012,https://www.allmusic.com/album/harry-potter-and-the-goblet-of-fire-original-motion-picture-soundtrack-mw0000349012,Harry Potter and the Goblet of Fire [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Dawn of the Dead,tt0363547,2004,mw0000349219,https://www.allmusic.com/album/zombi-dawn-of-the-dead-original-motion-picture-soundtrack-mw0000349219,Zombi (Dawn of the Dead) [Original Motion Picture Soundtrack],"Pop/Rock, Stage & Screen"
Brokeback Mountain,tt0388795,2006,mw0000349370,https://www.allmusic.com/album/brokeback-mountain-original-motion-picture-soundtrack-mw0000349370,Brokeback Mountain [Original Motion Picture Soundtrack],Stage & Screen
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",tt0363771,2005,mw0000349871,https://www.allmusic.com/album/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe-mw0000349871,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Stage & Screen
Memoirs of a Geisha,tt0397535,2005,mw0000351871,https://www.allmusic.com/album/memoirs-of-a-geisha-original-motion-picture-soundtrack-mw0000351871,Memoirs of a Geisha [Original Motion Picture Soundtrack],Stage & Screen
Nanny McPhee,tt0396752,2006,mw0000351906,https://www.allmusic.com/album/nanny-mcphee-original-motion-picture-soundtrack-mw0000351906,Nanny McPhee [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Hustle & Flow,tt0410097,2005,mw0000352705,https://www.allmusic.com/album/hustle-flow-mw0000352705,Hustle & Flow,"Stage & Screen, Rap"
Bad News Bears,tt0408524,2005,mw0000354610,https://www.allmusic.com/album/bad-news-bears-original-soundtrack-mw0000354610,Bad News Bears (Original Soundtrack),"Stage & Screen, Pop/Rock"
Lemony Snicket's A Series of Unfortunate Events,tt0339291,2004,mw0000365599,https://www.allmusic.com/album/lemony-snickets-a-series-of-unfortunate-events-original-motion-picture-soundtrack-mw0000365599,Lemony Snicket's A Series of Unfortunate Events [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Life Aquatic with Steve Zissou,tt0362270,2004,mw0000367470,https://www.allmusic.com/album/the-life-aquatic-with-steve-zissou-mw0000367470,The Life Aquatic With Steve Zissou,"Stage & Screen, Pop/Rock"
The Merchant of Venice,tt0379889,2005,mw0000371019,https://www.allmusic.com/album/the-merchant-of-venice-music-from-the-motion-picture-mw0000371019,The Merchant of Venice [Music from the Motion Picture],"Stage & Screen, Classical"
Racing Stripes,tt0376105,2005,mw0000371020,https://www.allmusic.com/album/racing-stripes-mw0000371020,Racing Stripes,"Stage & Screen, Pop/Rock"
Corpse Bride,tt0121164,2005,mw0000374712,https://www.allmusic.com/album/tim-burtons-corpse-bride-original-motion-picture-soundtrack-mw0000374712,Tim Burton's Corpse Bride [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Roll Bounce,tt0403455,2005,mw0000383990,https://www.allmusic.com/album/roll-bounce-original-soundtrack-mw0000383990,Roll Bounce [Original  Soundtrack],"Stage & Screen, Electronic, R&B"
Anacondas: The Hunt for the Blood Orchid,tt0366174,2004,mw0000391158,https://www.allmusic.com/album/anacondas-the-hunt-for-the-blood-orchid-original-motion-picture-soundtrack-mw0000391158,Anacondas: The Hunt for the Blood Orchid [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Manchurian Candidate,tt0368008,2004,mw0000391406,https://www.allmusic.com/album/the-manchurian-candidate-music-from-the-motion-picture-mw0000391406,The Manchurian Candidate [Music from the Motion Picture],"Stage & Screen, Classical"
Sky Captain and the World of Tomorrow,tt0346156,2004,mw0000394364,https://www.allmusic.com/album/sky-captain-and-the-world-of-tomorrow-original-motion-picture-soundtrack-mw0000394364,Sky Captain and the World of Tomorrow [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Dear Frankie,tt0377752,2005,mw0000394524,https://www.allmusic.com/album/dear-frankie-original-motion-picture-soundtrack-mw0000394524,Dear Frankie [Original Motion Picture Soundtrack],Stage & Screen
The Squid and the Whale,tt0367089,2005,mw0000395864,https://www.allmusic.com/album/the-squid-and-the-whale-music-from-the-motion-picture-mw0000395864,The Squid and the Whale [Music from the Motion Picture],"Stage & Screen, Folk, Pop/Rock"
Larry the Cable Guy: Health Inspector,tt0462395,2006,mw0000399365,https://www.allmusic.com/album/larry-the-cable-guy-health-inspector-mw0000399365,Larry the Cable Guy: Health Inspector,"Stage & Screen, Country, Pop/Rock"
V for Vendetta,tt0434409,2006,mw0000402827,https://www.allmusic.com/album/v-for-vendetta-soundtrack-mw0000402827,V for Vendetta [Soundtrack],"Stage & Screen, Pop/Rock"
The Notorious Bettie Page,tt0404802,2006,mw0000409168,https://www.allmusic.com/album/the-notorious-bettie-page-mw0000409168,The Notorious Bettie Page,Stage & Screen
Superman Returns,tt0348150,2006,mw0000410331,https://www.allmusic.com/album/superman-returns-music-from-the-motion-picture-mw0000410331,Superman Returns [Music from the Motion Picture],"Stage & Screen, Classical"
Four Brothers,tt0430105,2005,mw0000418392,https://www.allmusic.com/album/four-brothers-original-soundtrack-mw0000418392,Four Brothers [Original Soundtrack],"Stage & Screen, R&B"
X-Men: The Last Stand,tt0376994,2006,mw0000420611,https://www.allmusic.com/album/x-men-the-last-stand-original-motion-picture-soundtrack-mw0000420611,X-Men: The Last Stand [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Pirates of the Caribbean: Dead Man's Chest,tt0383574,2006,mw0000420616,https://www.allmusic.com/album/pirates-of-the-caribbean-dead-mans-chest-original-motion-picture-soundtrack-mw0000420616,Pirates of the Caribbean: Dead Man's Chest [Original Motion Picture Soundtrack],Stage & Screen
The Fast and the Furious: Tokyo Drift,tt0463985,2006,mw0000421140,https://www.allmusic.com/album/the-fast-and-the-furious-tokyo-drift-original-soundtrack-mw0000421140,The Fast and the Furious: Tokyo Drift [Original Soundtrack],"Stage & Screen, Latin, Pop/Rock"
The Da Vinci Code,tt0382625,2006,mw0000425340,https://www.allmusic.com/album/the-da-vinci-code-original-motion-picture-soundtrack-mw0000425340,The Da Vinci Code [Original Motion Picture Soundtrack],Stage & Screen
When a Stranger Calls,tt0455857,2006,mw0000426552,https://www.allmusic.com/album/when-a-stranger-calls-original-motion-picture-soundtrack-mw0000426552,When a Stranger Calls [Original motion Picture Soundtrack],"Stage & Screen, Classical"
A Scanner Darkly,tt0405296,2006,mw0000428099,https://www.allmusic.com/album/a-scanner-darkly-original-motion-picture-soundtrack-mw0000428099,A Scanner Darkly [Original Motion Picture Soundtrack],Stage & Screen
Romeo Must Die,tt0165929,2000,mw0000429746,https://www.allmusic.com/album/romeo-must-die-soundtrack-ep-mw0000429746,Romeo Must Die [Soundtrack EP],"Pop/Rock, R&B"
Gang Related,tt0118900,1997,mw0000431426,https://www.allmusic.com/album/gang-related-original-soundtrack-mw0000431426,Gang Related [Original Soundtrack],"Stage & Screen, Pop/Rock"
Over the Hedge,tt0327084,2006,mw0000435594,https://www.allmusic.com/album/over-the-hedge-original-motion-picture-soundtrack-mw0000435594,Over The Hedge [Original Motion Picture Soundtrack],Stage & Screen
Thank You for Smoking,tt0427944,2006,mw0000436171,https://www.allmusic.com/album/thank-you-for-smoking-mw0000436171,Thank You for Smoking,"Stage & Screen, Country, Vocal, Folk"
Little Miss Sunshine,tt0449059,2006,mw0000438864,https://www.allmusic.com/album/little-miss-sunshine-original-motion-picture-soundtrack-mw0000438864,Little Miss Sunshine [Original Motion Picture Soundtrack],Stage & Screen
The History Boys,tt0464049,2006,mw0000445381,https://www.allmusic.com/album/the-history-boys-mw0000445381,The History Boys,"Stage & Screen, Pop/Rock, Vocal"
The Science of Sleep,tt0354899,2006,mw0000445517,https://www.allmusic.com/album/the-science-of-sleep-original-film-score-mw0000445517,The Science of Sleep [Original Film Score],Stage & Screen
John Tucker Must Die,tt0455967,2006,mw0000446283,https://www.allmusic.com/album/john-tucker-must-die-music-from-the-motion-picture-mw0000446283,John Tucker Must Die [Music From the Motion Picture],"Stage & Screen, Pop/Rock"
Children of Men,tt0206634,2007,mw0000446394,https://www.allmusic.com/album/children-of-men-original-soundtrack-mw0000446394,Children of Men [Original Soundtrack],"Stage & Screen, Classical"
Perfume: The Story of a Murderer,tt0396171,2007,mw0000447047,https://www.allmusic.com/album/perfume-the-story-of-a-murderer-original-motion-picture-soundtrack-mw0000447047,Perfume: The Story of a Murderer [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Rocky Balboa,tt0479143,2006,mw0000447184,https://www.allmusic.com/album/rocky-balboa-the-best-of-rocky-mw0000447184,Rocky Balboa: The Best of Rocky,Stage & Screen
The Painted Veil,tt0446755,2007,mw0000448480,https://www.allmusic.com/album/the-painted-veil-original-motion-picture-soundtrack-mw0000448480,The Painted Veil [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Failure to Launch,tt0427229,2006,mw0000449237,https://www.allmusic.com/album/failure-to-launch-mw0000449237,Failure to Launch,"Stage & Screen, Pop/Rock"
Meet the Robinsons,tt0396555,2007,mw0000452943,https://www.allmusic.com/album/meet-the-robinsons-an-original-walt-disney-records-soundtrack-mw0000452943,Meet the Robinsons [An Original Walt Disney Records Soundtrack],"Stage & Screen, Pop/Rock"
Let's Go to Prison,tt0454987,2006,mw0000453204,https://www.allmusic.com/album/lets-go-to-prison-mw0000453204,Let's Go to Prison,"Stage & Screen, Pop/Rock"
Unaccompanied Minors,tt0488658,2006,mw0000453344,https://www.allmusic.com/album/unaccompanied-minors-mw0000453344,Unaccompanied Minors,"Stage & Screen, Holiday, Pop/Rock, Jazz"
Ladies in Lavender,tt0377084,2005,mw0000453584,https://www.allmusic.com/album/ladies-in-lavender-original-motion-picture-soundtrack-mw0000453584,Ladies in Lavender [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Notes on a Scandal,tt0465551,2007,mw0000454164,https://www.allmusic.com/album/notes-on-a-scandal-original-motion-picture-soundtrack-mw0000454164,Notes on a Scandal [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Femme Fatale,tt0280665,2002,mw0000457335,https://www.allmusic.com/album/femme-fatale-original-soundtrack-mw0000457335,Femme Fatale [Original Soundtrack],Stage & Screen
The Texas Chainsaw Massacre,tt0324216,2003,mw0000458206,https://www.allmusic.com/album/the-texas-chainsaw-massacre-the-beginning-original-motion-picture-soundtrack-mw0000458206,The Texas Chainsaw Massacre: The Beginning [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
The Texas Chainsaw Massacre: The Beginning,tt0420294,2006,mw0000458206,https://www.allmusic.com/album/the-texas-chainsaw-massacre-the-beginning-original-motion-picture-soundtrack-mw0000458206,The Texas Chainsaw Massacre: The Beginning [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Kingdom of Heaven,tt0320661,2005,mw0000460495,https://www.allmusic.com/album/kingdom-of-heaven-original-motion-picture-soundtrack-mw0000460495,Kingdom of Heaven [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Blood Diamond,tt0450259,2006,mw0000460635,https://www.allmusic.com/album/blood-diamond-original-motion-picture-soundtrack-mw0000460635,Blood Diamond [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
Kiss of the Dragon,tt0271027,2001,mw0000462716,https://www.allmusic.com/album/kiss-of-the-dragon-score-mw0000462716,Kiss of the Dragon [Score],Pop/Rock
Shaun of the Dead,tt0365748,2004,mw0000468561,https://www.allmusic.com/album/shaun-of-the-dead-mw0000468561,Shaun of the Dead,Stage & Screen
Rang De Basanti,tt0405508,2006,mw0000469771,https://www.allmusic.com/album/rang-de-basanti-mw0000469771,Rang de Basanti,Stage & Screen
The Chronicles of Riddick,tt0296572,2004,mw0000472285,https://www.allmusic.com/album/the-chronicles-of-riddick-original-motion-picture-soundtrack-mw0000472285,The Chronicles of Riddick [Original Motion Picture Soundtrack],"Stage & Screen, Classical, International, Rap"
