,title,movieid,year,am_id,am_href,am_title,am_genres
1466,Blue Valentine,tt1120985,2011,"{""id"":""mw0000203442"",""thumbnail"":true}",https://www.allmusic.com/album/blue-valentine-mw0000203442,Blue Valentine,Pop/Rock
1467,Blue Valentine,tt1120985,2011,"{""id"":""mw0002093393"",""thumbnail"":true}",https://www.allmusic.com/album/blue-valentine-mw0002093393,Blue Valentine,"Stage & Screen, Pop/Rock"
1468,Blue Valentine,tt1120985,2011,"{""id"":""mw0000110600"",""thumbnail"":true}",https://www.allmusic.com/album/my-funny-valentine-blue-note-mw0000110600,My Funny Valentine [Blue Note],Jazz
1469,Blues Brothers 2000,tt0118747,1998,"{""id"":""mw0000193568"",""thumbnail"":true}",https://www.allmusic.com/album/the-blues-brothers-original-soundtrack-mw0000193568,The Blues Brothers [Original Soundtrack],Stage & Screen
1470,Blues Brothers 2000,tt0118747,1998,"{""id"":""mw0000032325"",""thumbnail"":true}",https://www.allmusic.com/album/blues-brothers-2000-mw0000032325,Blues Brothers 2000,Stage & Screen
1471,Blues Brothers 2000,tt0118747,1998,"{""id"":""mw0000534695"",""thumbnail"":true}",https://www.allmusic.com/album/the-blues-brothers-complete-mw0000534695,The Blues Brothers Complete,R&B
1472,Boat Trip,tt0285462,2003,"{""id"":""mw0000184619"",""thumbnail"":true}",https://www.allmusic.com/album/the-trip-original-soundtrack-mw0000184619,The Trip [Original Soundtrack],"Pop/Rock, Stage & Screen"
1473,Boat Trip,tt0285462,2003,"{""id"":""mw0001959304"",""thumbnail"":true}",https://www.allmusic.com/album/boat-trip-mw0001959304,Boat Trip,Pop/Rock
1474,Boat Trip,tt0285462,2003,"{""id"":""mw0001299110"",""thumbnail"":true}",https://www.allmusic.com/album/boat-trip-mw0001299110,Boat Trip,Stage & Screen
1475,Bob Roberts,tt0103850,1992,"{""id"":""mw0000272926"",""thumbnail"":true}",https://www.allmusic.com/album/the-mambo-kings-1992-original-soundtrack-mw0000272926,The Mambo Kings [1992 Original Soundtrack],"Stage & Screen, Jazz"
1476,Bob Roberts,tt0103850,1992,"{""id"":""mw0001979259"",""thumbnail"":true}",https://www.allmusic.com/album/bob-roberts-original-soundtrack-mw0001979259,Bob Roberts [Original Soundtrack],Stage & Screen
1477,Bob Roberts,tt0103850,1992,"{""id"":""mw0000275905"",""thumbnail"":true}",https://www.allmusic.com/album/gladiator-1992-original-soundtrack-mw0000275905,Gladiator [1992 Original Soundtrack],"Stage & Screen, Pop/Rock, Rap"
1478,Bobby,tt0308055,2006,"{""id"":""mw0000691561"",""thumbnail"":true}",https://www.allmusic.com/album/bobby-charles-mw0000691561,Bobby Charles,"R&B, Pop/Rock"
1479,Bobby,tt0308055,2006,"{""id"":""mw0002960832"",""thumbnail"":true}",https://www.allmusic.com/album/bobby-tarantino-mw0002960832,Bobby Tarantino,Rap
1480,Bobby,tt0308055,2006,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1481,Bobby Jones: Stroke of Genius,tt0375104,2004,"{""id"":""mw0000738409"",""thumbnail"":true}",https://www.allmusic.com/album/bobby-jones-stroke-of-genius-original-motion-picture-soundtrack-mw0000738409,Bobby Jones: Stroke of Genius [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
1482,Bobby Jones: Stroke of Genius,tt0375104,2004,"{""id"":""mw0000981919"",""thumbnail"":true}",https://www.allmusic.com/album/the-stroke-of-genius-mw0000981919,The Stroke of Genius,Jazz
1483,Bobby Jones: Stroke of Genius,tt0375104,2004,"{""id"":""mw0000693655"",""thumbnail"":true}",https://www.allmusic.com/album/stroke-of-genius-mw0000693655,Stroke of Genius,R&B
1484,Body Chemistry,tt0099164,1990,"{""id"":""mw0000208160"",""thumbnail"":true}",https://www.allmusic.com/album/teenage-mutant-ninja-turtles-1990-soundtrack-mw0000208160,Teenage Mutant Ninja Turtles [1990 Soundtrack],Stage & Screen
1485,Body Chemistry,tt0099164,1990,"{""id"":""mw0000962098"",""thumbnail"":true}",https://www.allmusic.com/album/body-rock-original-soundtrack-mw0000962098,Body Rock [Original Soundtrack],Stage & Screen
1486,Body Chemistry,tt0099164,1990,"{""id"":""mw0001470232"",""thumbnail"":true}",https://www.allmusic.com/album/jakten-p%C3%A5-nyresteinen-body-troopers-soundtrack-mw0001470232,Jakten på Nyresteinen (Body Troopers) [Soundtrack],"Stage & Screen, Classical"
1487,Body of Evidence,tt0106453,1993,"{""id"":""mw0000093077"",""thumbnail"":true}",https://www.allmusic.com/album/body-of-evidence-mw0000093077,Body of Evidence,Stage & Screen
1488,Body of Evidence,tt0106453,1993,"{""id"":""mw0002906834"",""thumbnail"":true}",https://www.allmusic.com/album/invasion-of-the-body-snatchers-original-soundtrack-mw0002906834,Invasion of the Body Snatchers [Original Soundtrack],"Pop/Rock, Stage & Screen"
1489,Body of Evidence,tt0106453,1993,"{""id"":""mw0000962096"",""thumbnail"":true}",https://www.allmusic.com/album/invasion-of-the-body-snatchers-1978-soundtrack-mw0000962096,Invasion of the Body Snatchers [1978 Soundtrack],Stage & Screen
1490,Body of Lies,tt0758774,2008,"{""id"":""mw0002865664"",""thumbnail"":true}",https://www.allmusic.com/album/body-of-lies-original-motion-picture-score-mw0002865664,Body of Lies [Original Motion Picture Score],"Stage & Screen, Classical"
1491,Body of Lies,tt0758774,2008,"{""id"":""mw0001687931"",""thumbnail"":true}",https://www.allmusic.com/album/body-of-lies-mw0001687931,Body of Lies,Pop/Rock
1492,Body of Lies,tt0758774,2008,"{""id"":""mw0002636220"",""thumbnail"":true}",https://www.allmusic.com/album/house-of-lies-soundtrack-mw0002636220,House of Lies [Soundtrack],Stage & Screen
1493,Body Parts,tt0101492,1991,"{""id"":""mw0002859910"",""thumbnail"":true}",https://www.allmusic.com/album/body-parts-for-modern-art-mw0002859910,Body Parts for Modern Art,"Electronic, Pop/Rock"
1494,Body Parts,tt0101492,1991,"{""id"":""mw0000791129"",""thumbnail"":true}",https://www.allmusic.com/album/the-body-parts-party-mw0000791129,The Body Parts Party,Pop/Rock
1495,Body Parts,tt0101492,1991,"{""id"":""mw0000958492"",""thumbnail"":true}",https://www.allmusic.com/album/body-parts-mw0000958492,Body Parts,Rap
1496,Bogus,tt0115725,1996,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1497,Bogus,tt0115725,1996,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1498,Bogus,tt0115725,1996,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
1499,Bohemian Rhapsody,tt1727824,2018,"{""id"":""mw0003208138"",""thumbnail"":true}",https://www.allmusic.com/album/bohemian-rhapsody-original-motion-picture-soundtrack-mw0003208138,Bohemian Rhapsody [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
1500,Bohemian Rhapsody,tt1727824,2018,"{""id"":""mw0002896184"",""thumbnail"":true}",https://www.allmusic.com/album/bohemian-rhapsody-mw0002896184,Bohemian Rhapsody,Pop/Rock
1501,Bohemian Rhapsody,tt1727824,2018,"{""id"":""mw0003206483"",""thumbnail"":true}",https://www.allmusic.com/album/a-star-is-born-2018-original-motion-picture-soundtrack-mw0003206483,A Star Is Born [2018] [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock, Country"
1502,Boiler Room,tt0181984,2000,"{""id"":""mw0002629843"",""thumbnail"":true}",https://www.allmusic.com/album/best-of-the-boiler-room-classics-mw0002629843,Best of the Boiler Room Classics,Pop/Rock
1503,Boiler Room,tt0181984,2000,"{""id"":""mw0000615098"",""thumbnail"":true}",https://www.allmusic.com/album/boiler-room-mw0000615098,Boiler Room,Stage & Screen
1504,Boiler Room,tt0181984,2000,"{""id"":""mw0003287038"",""thumbnail"":true}",https://www.allmusic.com/album/soundtrack-to-an-empty-room-mw0003287038,Soundtrack to an Empty Room,Pop/Rock
1505,Boiling Point,tt0106455,1993,"{""id"":""mw0000204944"",""thumbnail"":true}",https://www.allmusic.com/album/the-turning-point-soundtrack-mw0000204944,The Turning Point Soundtrack,Blues
1506,Boiling Point,tt0106455,1993,"{""id"":""mw0000196436"",""thumbnail"":true}",https://www.allmusic.com/album/zabriskie-point-original-soundtrack-mw0000196436,Zabriskie Point [Original Soundtrack],"Stage & Screen, Pop/Rock"
1507,Boiling Point,tt0106455,1993,"{""id"":""mw0003424183"",""thumbnail"":true}",https://www.allmusic.com/album/the-boiling-point-mw0003424183,The Boiling Point,Pop/Rock
1508,Bolt,tt0397892,2008,"{""id"":""mw0002563197"",""thumbnail"":true}",https://www.allmusic.com/album/lightning-bolt-mw0002563197,Lightning Bolt,Pop/Rock
1509,Bolt,tt0397892,2008,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1510,Bolt,tt0397892,2008,"{""id"":""mw0003377498"",""thumbnail"":true}",https://www.allmusic.com/album/fetch-the-bolt-cutters-mw0003377498,Fetch the Bolt Cutters,Pop/Rock
1511,Bombshell,tt6394270,2019,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1512,Bombshell,tt6394270,2019,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1513,Bombshell,tt6394270,2019,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
1514,Bon voyage,tt0310778,2004,"{""id"":""mw0003172383"",""thumbnail"":true}",https://www.allmusic.com/album/bon-voyage-mw0003172383,Bon Voyage,Pop/Rock
1515,Bon voyage,tt0310778,2004,"{""id"":""mw0000035074"",""thumbnail"":true}",https://www.allmusic.com/album/bon-voyage-mw0000035074,Bon Voyage,Pop/Rock
1516,Bon voyage,tt0310778,2004,"{""id"":""mw0000364804"",""thumbnail"":true}",https://www.allmusic.com/album/bon-voyage-co-mw0000364804,Bon Voyage Co.,Jazz
1517,Bones,tt0166110,2001,"{""id"":""mw0000040094"",""thumbnail"":true}",https://www.allmusic.com/album/2001-mw0000040094,2001,Rap
1518,Bones,tt0166110,2001,"{""id"":""mw0002845914"",""thumbnail"":true}",https://www.allmusic.com/album/bones-mw0002845914,Bones,Pop/Rock
1519,Bones,tt0166110,2001,"{""id"":""mw0002278807"",""thumbnail"":true}",https://www.allmusic.com/album/bones-mw0002278807,Bones,Pop/Rock
1520,Boogeyman,tt0357507,2005,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1521,Boogeyman,tt0357507,2005,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1522,Boogeyman,tt0357507,2005,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
1523,Boogie Nights,tt0118749,1997,"{""id"":""mw0000027564"",""thumbnail"":true}",https://www.allmusic.com/album/boogie-nights-original-soundtrack-mw0000027564,Boogie Nights [Original Soundtrack],"Stage & Screen, R&B, Pop/Rock"
1524,Boogie Nights,tt0118749,1997,"{""id"":""mw0000597022"",""thumbnail"":true}",https://www.allmusic.com/album/boogie-nights-vol-2-mw0000597022,"Boogie Nights, Vol. 2","Stage & Screen, Pop/Rock"
1525,Boogie Nights,tt0118749,1997,"{""id"":""mw0001464686"",""thumbnail"":true}",https://www.allmusic.com/album/boogie-nights-audio-mw0001464686,Boogie Nights [Audio],R&B
1526,Book Club,tt6857166,2018,"{""id"":""mw0003206483"",""thumbnail"":true}",https://www.allmusic.com/album/a-star-is-born-2018-original-motion-picture-soundtrack-mw0003206483,A Star Is Born [2018] [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock, Country"
1527,Book Club,tt6857166,2018,"{""id"":""mw0000193096"",""thumbnail"":true}",https://www.allmusic.com/album/the-breakfast-club-original-soundtrack-mw0000193096,The Breakfast Club [Original Soundtrack],"Stage & Screen, Pop/Rock"
1528,Book Club,tt6857166,2018,"{""id"":""mw0000242893"",""thumbnail"":true}",https://www.allmusic.com/album/fight-club-original-soundtrack-mw0000242893,Fight Club [Original Soundtrack],"Stage & Screen, Electronic"
1529,Book of Love,tt0099166,1991,"{""id"":""mw0000201459"",""thumbnail"":true}",https://www.allmusic.com/album/book-of-love-mw0000201459,Book of Love,Pop/Rock
1530,Book of Love,tt0099166,1991,"{""id"":""mw0000735791"",""thumbnail"":true}",https://www.allmusic.com/album/the-book-of-love-mw0000735791,The Book of Love,"Pop/Rock, Vocal, Jazz"
1531,Book of Love,tt0099166,1991,"{""id"":""mw0000029918"",""thumbnail"":true}",https://www.allmusic.com/album/the-book-of-love-mw0000029918,The Book of Love,Pop/Rock
1532,Book of Shadows: Blair Witch 2,tt0229260,2000,"{""id"":""mw0002918573"",""thumbnail"":true}",https://www.allmusic.com/album/book-of-shadows-ii-mw0002918573,Book of Shadows II,Pop/Rock
1533,Book of Shadows: Blair Witch 2,tt0229260,2000,"{""id"":""mw0000184390"",""thumbnail"":true}",https://www.allmusic.com/album/book-of-shadows-mw0000184390,Book of Shadows,Pop/Rock
1534,Book of Shadows: Blair Witch 2,tt0229260,2000,"{""id"":""mw0003012106"",""thumbnail"":true}",https://www.allmusic.com/album/the-book-of-love-original-motion-picture-soundtrack-mw0003012106,The Book of Love [Original Motion Picture Soundtrack],Stage & Screen
1535,Booksmart,tt1489887,2019,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1536,Booksmart,tt1489887,2019,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1537,Booksmart,tt1489887,2019,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
1538,Boomerang,tt0103859,1992,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1539,Boomerang,tt0103859,1992,"{""id"":""mw0000092740"",""thumbnail"":true}",https://www.allmusic.com/album/march-16-20-1992-mw0000092740,"March 16-20, 1992","Pop/Rock, Folk"
1540,Boomerang,tt0103859,1992,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1541,Booty Call,tt0118750,1997,"{""id"":""mw0002004911"",""thumbnail"":true}",https://www.allmusic.com/album/call-of-duty-modern-warfare-2-original-game-soundtrack-mw0002004911,Call of Duty: Modern Warfare 2 [Original Game Soundtrack],Stage & Screen
1542,Booty Call,tt0118750,1997,"{""id"":""mw0000540144"",""thumbnail"":true}",https://www.allmusic.com/album/booty-call-mw0000540144,Booty Call,Pop/Rock
1543,Booty Call,tt0118750,1997,"{""id"":""mw0000256389"",""thumbnail"":true}",https://www.allmusic.com/album/booty-call-mw0000256389,Booty Call,"Stage & Screen, R&B, Rap"
1544,Bordello of Blood,tt0117826,1996,"{""id"":""mw0000186308"",""thumbnail"":true}",https://www.allmusic.com/album/bordello-of-blood-original-soundtrack-mw0000186308,Bordello of Blood [Original Soundtrack],"Stage & Screen, Pop/Rock"
1545,Bordello of Blood,tt0117826,1996,"{""id"":""mw0000190007"",""thumbnail"":true}",https://www.allmusic.com/album/bordello-of-blood-score-mw0000190007,Bordello of Blood [Score],Stage & Screen
1546,Bordello of Blood,tt0117826,1996,"{""id"":""mw0003111524"",""thumbnail"":true}",https://www.allmusic.com/album/a-bay-of-blood-original-motion-picture-soundtrack-mw0003111524,A Bay of Blood [Original Motion Picture Soundtrack],Stage & Screen
1547,Border,tt5501104,2018,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
1548,Border,tt5501104,2018,"{""id"":""mw0000193647"",""thumbnail"":true}",https://www.allmusic.com/album/on-the-border-mw0000193647,On the Border,Pop/Rock
1549,Border,tt5501104,2018,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
1550,Born to Be Wild,tt0113533,1995,"{""id"":""mw0000272985"",""thumbnail"":true}",https://www.allmusic.com/album/born-to-be-wild-a-retrospective-mw0000272985,Born to Be Wild: A Retrospective,Pop/Rock
1551,Born to Be Wild,tt0113533,1995,"{""id"":""mw0000387276"",""thumbnail"":true}",https://www.allmusic.com/album/born-to-be-wild-mw0000387276,Born to Be Wild,Pop/Rock
1552,Born to Be Wild,tt0113533,1995,"{""id"":""mw0001056699"",""thumbnail"":true}",https://www.allmusic.com/album/born-to-be-wild-the-best-of-steppenwolf-mw0001056699,Born to Be Wild: The Best of Steppenwolf,Pop/Rock
